Commit SHA,Java File,Old function signature,New function signature
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,BeansEndpoint.java,import javax.servlet.http.HttpServletRequest;,package org.springframework.bootstrap.actuate.endpoint;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,BeansEndpoint.java,import org.springframework.web.bind.annotation.ResponseBody;,import org.springframework.http.MediaType;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,DumpEndpoint.java,import org.springframework.web.bind.annotation.ResponseBody;,import org.springframework.bootstrap.context.annotation.ConfigurationProperties;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,EnvironmentEndpoint.java,import org.springframework.web.bind.annotation.ResponseBody;,import org.springframework.core.env.StandardEnvironment;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,HealthEndpoint.java,import org.springframework.web.bind.annotation.ResponseBody;,import org.springframework.bootstrap.actuate.health.HealthIndicator;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,MetricsEndpoint.java,import org.springframework.web.bind.annotation.ResponseBody;,import org.springframework.bootstrap.context.annotation.ConfigurationProperties;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,AuditListenerTests.java,package org.springframework.bootstrap.actuate.autoconfigure;,import java.util.Collections;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,AuditListenerTests.java,import static org.junit.Assert.assertNotNull;,import static org.mockito.Mockito.mock;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,EndpointAutoConfigurationTests.java,import org.springframework.bootstrap.actuate.endpoint.info.InfoEndpoint;,import org.springframework.bootstrap.actuate.endpoint.BeansEndpoint;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,TraceWebFilterAutoConfigurationTest.java,import org.springframework.bootstrap.actuate.endpoint.trace.TraceEndpoints;,import org.springframework.bootstrap.actuate.trace.WebRequestTraceFilter;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,EndpointHandlerAdapterTests.java,import org.springframework.context.annotation.AnnotationConfigApplicationContext;,import org.springframework.bootstrap.actuate.endpoint.Endpoint;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,EndpointHandlerAdapterTests.java,import static org.junit.Assert.assertNotNull;,import static org.junit.Assert.assertFalse;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,NonAutoConfigurationBootstrapApplicationTests.java,import org.springframework.bootstrap.autoconfigure.web.EmbeddedContainerConfiguration;,import org.springframework.bootstrap.autoconfigure.web.EmbeddedServletContainerAutoConfiguration;
7bf3e35249d16daed89867dba5acf10090c4d233,MultipartAutoConfigurationTests.java,import org.springframework.beans.factory.NoSuchBeanDefinitionException;,import org.junit.rules.ExpectedException;
9ab2f98df03b7653d0a02b0869cc831377f04f7a,EndpointWebMvcAutoConfigurationTests.java,import java.net.ConnectException;,import java.net.SocketException;
9ab2f98df03b7653d0a02b0869cc831377f04f7a,AbstractEmbeddedServletContainerFactoryTests.java,import java.net.ConnectException;,import java.net.SocketException;
13d2422f19ac596f24b02ec91d596d041964a8b0,EndpointWebMvcAutoConfigurationTests.java,import java.net.ConnectException;,import java.net.SocketException;
13d2422f19ac596f24b02ec91d596d041964a8b0,AbstractEmbeddedServletContainerFactoryTests.java,import java.net.ConnectException;,import java.net.SocketException;
d9cc7575c33103aa69d4354e45a7ce0a88296a0b,EndpointWebMvcChildContextConfiguration.java,import org.springframework.security.config.annotation.web.EnableWebSecurity;,import org.springframework.security.config.annotation.web.configuration.EnableWebSecurity;
